current_epoch	train_loss	train_acc	train_f_score_hateful	train_f_score_abusive	train_f_score_normal	train_f_score_spam	train_acc_class_hateful	train_loss_class_hateful	train_acc_class_abusive	train_loss_class_abusive	train_acc_class_normal	train_loss_class_normal	train_acc_class_spam	train_loss_class_spam
74.0000	0.7058	0.7362	0.0707	0.4831	0.7885	0.1790	0.0260	2.7108	0.3785	1.5152	0.9677	0.3033	0.1147	1.4480
80.0000	0.6894	0.7392	0.0831	0.4985	0.8011	0.2149	0.0427	2.6434	0.3918	1.4596	0.9632	0.2988	0.1437	1.4207
85.0000	0.7089	0.7359	0.0562	0.4747	0.7973	0.3698	1.5136	0.9673	0.3060	0.1204	1.4619	0.1849	0.0171	2.7181
75.0000	0.7035	0.7399	0.0779	0.4976	0.7857	0.1933	0.0281	2.6974	0.3857	1.5123	0.9689	0.3027	0.1262	1.4485
81.0000	0.6877	0.7411	0.0871	0.4906	0.8032	0.2157	0.0401	2.6469	0.3861	1.4550	0.9649	0.2992	0.1466	1.4129
86.0000	0.7087	0.7359	0.0587	0.4736	0.7994	0.1891	0.0257	2.7412	0.3702	1.5253	0.9666	0.3045	0.1223	1.4497
76.0000	0.7053	0.7376	0.0826	0.4825	0.7889	0.2019	0.0358	2.7048	0.3715	1.5288	0.9667	0.3024	0.1324	1.4393
82.0000	0.6877	0.7410	0.1005	0.5034	0.7903	0.2172	0.0476	2.6378	0.3949	1.4582	0.9639	0.2993	0.1454	1.4146
87.0000	0.7093	0.7385	0.0602	0.4852	0.8035	0.1789	0.0217	2.7296	0.3883	1.5168	0.9697	0.3041	0.1149	1.4626
77.0000	0.7029	0.7373	0.0732	0.4781	0.8013	0.1888	0.0343	2.6909	0.3737	1.5193	0.9662	0.3040	0.1238	1.4487
83.0000	0.6891	0.7413	0.1004	0.4989	0.7972	0.3991	1.4544	0.9641	0.2993	0.1481	1.4199	0.2206	0.0497	2.6026
88.0000	0.7078	0.7369	0.0702	0.4926	0.7912	0.1859	0.0272	2.7496	0.3803	1.5267	0.9665	0.3045	0.1248	1.4491
78.0000	0.7035	0.7390	0.0879	0.4870	0.7955	0.1977	0.0376	2.7275	0.3807	1.5002	0.9678	0.3030	0.1315	1.4421
84.0000	0.6869	0.7418	0.0926	0.4940	0.8011	0.2308	0.0480	2.6123	0.3907	1.4462	0.9648	0.2988	0.1545	1.4155
89.0000	0.7072	0.7370	0.0705	0.4781	0.7970	0.1921	0.0290	2.6990	0.3764	1.5333	0.9657	0.3053	0.1278	1.4506
79.0000	0.7028	0.7378	0.0699	0.4683	0.7998	0.2017	0.0335	2.6860	0.3675	1.5269	0.9662	0.3038	0.1322	1.4384
90.0000	0.7078	0.7377	0.0661	0.4821	0.7954	0.1921	0.0256	2.7390	0.3803	1.5108	0.9672	0.3043	0.1229	1.4599
85.0000	0.6861	0.7420	0.0806	0.5051	0.8042	0.2218	0.0357	2.6073	0.4029	1.4651	0.9645	0.2978	0.1502	1.4113
80.0000	0.7031	0.7383	0.0738	0.4847	0.7987	0.2096	0.0349	2.6983	0.3712	1.5240	0.9642	0.3038	0.1418	1.4345
91.0000	0.7054	0.7378	0.0687	0.4887	0.7975	0.1966	0.0281	2.6771	0.3795	1.5107	0.9657	0.3065	0.1319	1.4457
86.0000	0.6864	0.7407	0.0807	0.5039	0.7997	0.2188	0.0365	2.6573	0.3956	1.4357	0.9642	0.2993	0.1484	1.4108
81.0000	0.7028	0.7397	0.0845	0.4936	0.7920	0.2018	0.0346	2.6704	0.3836	1.5161	0.9667	0.3022	0.1340	1.4407
92.0000	0.7073	0.7364	0.0664	0.4782	0.7995	0.1864	0.0287	2.7034	0.3753	1.5161	0.9671	0.3041	0.1197	1.4562
87.0000	0.6839	0.7434	0.0788	0.4952	0.8068	0.2322	0.0367	2.6175	0.3897	1.4580	0.9657	0.2976	0.1551	1.4080
82.0000	0.7001	0.7397	0.0879	0.4925	0.7857	0.2037	0.0371	2.6759	0.3763	1.5005	0.9668	0.3032	0.1343	1.4412
93.0000	0.7061	0.7373	0.0635	0.4792	0.7913	0.3717	1.5291	0.9676	0.3037	0.1288	1.4460	0.1978	0.0207	2.7300
88.0000	0.6835	0.7425	0.0875	0.4968	0.7933	0.2304	0.0362	2.6222	0.3944	1.4331	0.9654	0.2992	0.1532	1.4051
83.0000	0.7005	0.7401	0.0680	0.4714	0.8141	0.3706	1.5218	0.9676	0.3020	0.1373	1.4447	0.2074	0.0355	2.6483
94.0000	0.7049	0.7379	0.0588	0.4896	0.7980	0.1966	0.0230	2.7359	0.3837	1.4866	0.9663	0.3046	0.1275	1.4498
89.0000	0.6838	0.7429	0.0805	0.5026	0.8087	0.2353	0.0402	2.5786	0.4014	1.4432	0.9640	0.2975	0.1592	1.4043
84.0000	0.6997	0.7392	0.0768	0.4913	0.7912	0.2052	0.0319	2.6869	0.3801	1.5119	0.9666	0.3010	0.1340	1.4325
95.0000	0.7045	0.7376	0.0729	0.4802	0.7960	0.1882	0.0298	2.6935	0.3769	1.5179	0.9662	0.3045	0.1229	1.4431
90.0000	0.6846	0.7425	0.0898	0.5058	0.7900	0.3956	1.4473	0.9623	0.3000	0.1629	1.4072	0.2428	0.0376	2.6369
85.0000	0.7011	0.7388	0.0669	0.4816	0.8074	0.2036	0.0319	2.6961	0.3787	1.5091	0.9653	0.3029	0.1363	1.4440
96.0000	0.7048	0.7391	0.0706	0.4866	0.8014	0.2009	0.0305	2.7087	0.3818	1.5045	0.9671	0.3057	0.1321	1.4436
91.0000	0.6831	0.7419	0.0800	0.4904	0.8120	0.2393	0.0409	2.5830	0.3907	1.4407	0.9622	0.2979	0.1646	1.4086
86.0000	0.6999	0.7395	0.0869	0.4918	0.7949	0.2045	0.0388	2.6871	0.3843	1.4974	0.9667	0.3030	0.1378	1.4332
97.0000	0.7041	0.7394	0.0704	0.4854	0.7995	0.2045	0.0329	2.7238	0.3791	1.5156	0.9666	0.3051	0.1346	1.4390
92.0000	0.6838	0.7418	0.0842	0.4971	0.8009	0.2234	0.0399	2.6229	0.3924	1.4456	0.9644	0.2981	0.1504	1.4163
87.0000	0.6981	0.7374	0.0751	0.4828	0.8074	0.1955	0.0390	2.6589	0.3818	1.5006	0.9645	0.3021	0.1288	1.4347
98.0000	0.7059	0.7374	0.0682	0.4882	0.7920	0.1929	0.0267	2.7561	0.3799	1.5049	0.9667	0.3028	0.1242	1.4599
93.0000	0.6825	0.7419	0.0943	0.4968	0.8003	0.2242	0.0456	2.6070	0.3952	1.4195	0.9656	0.2969	0.1506	1.4060
88.0000	0.6998	0.7389	0.0780	0.4919	0.7903	0.2057	0.0327	2.7083	0.3811	1.5051	0.9664	0.3020	0.1356	1.4270
99.0000	0.7032	0.7372	0.0749	0.4854	0.7961	0.1939	0.0328	2.6805	0.3776	1.5171	0.9657	0.3051	0.1266	1.4384
89.0000	0.6960	0.7401	0.0745	0.4915	0.8010	0.2096	0.0351	2.6807	0.3863	1.4868	0.9661	0.3013	0.1379	1.4263
94.0000	0.6804	0.7437	0.0893	0.4980	0.8077	0.2370	0.0463	2.5603	0.3961	1.4190	0.9642	0.2974	0.1604	1.4048
90.0000	0.6959	0.7412	0.0723	0.4995	0.8025	0.2205	0.0310	2.6988	0.3936	1.4814	0.9657	0.3011	0.1467	1.4213
95.0000	0.6785	0.7437	0.0922	0.5099	0.8047	0.2353	0.0464	2.6156	0.4075	1.4116	0.9630	0.2982	0.1585	1.3920
91.0000	0.6968	0.7406	0.0728	0.4927	0.7969	0.2151	0.0288	2.7224	0.3871	1.4881	0.9658	0.3002	0.1444	1.4282
96.0000	0.6797	0.7414	0.0853	0.5072	0.8014	0.2328	0.0442	2.6320	0.3975	1.4238	0.9619	0.2959	0.1560	1.4059
92.0000	0.6969	0.7404	0.0725	0.4899	0.8092	0.2179	0.0371	2.6902	0.3892	1.4787	0.9648	0.3012	0.1459	1.4302
97.0000	0.6791	0.7416	0.0902	0.5029	0.7945	0.2285	0.0383	2.5906	0.3968	1.4332	0.9628	0.2966	0.1539	1.3964
93.0000	0.6969	0.7396	0.0818	0.4965	0.7896	0.2189	0.0328	2.6735	0.3845	1.4820	0.9647	0.3022	0.1444	1.4255
98.0000	0.6799	0.7434	0.0910	0.5042	0.8023	0.2423	0.0450	2.5763	0.3962	1.4293	0.9632	0.2963	0.1657	1.4048
94.0000	0.6959	0.7397	0.0770	0.4942	0.7931	0.2015	0.0296	2.6864	0.3821	1.4775	0.9670	0.3011	0.1350	1.4369
99.0000	0.6790	0.7436	0.1055	0.4985	0.8047	0.2371	0.0561	2.5802	0.3999	1.4243	0.9631	0.2965	0.1615	1.3980
95.0000	0.6954	0.7409	0.0866	0.4897	0.7986	0.2157	0.0389	2.6777	0.3805	1.4883	0.9667	0.3005	0.1451	1.4257
96.0000	0.6935	0.7413	0.0764	0.4996	0.8064	0.2192	0.0383	2.6661	0.3960	1.4796	0.9648	0.3013	0.1469	1.4264
97.0000	0.6936	0.7401	0.0773	0.4896	0.8033	0.2099	0.0359	2.6899	0.3822	1.4788	0.9663	0.2992	0.1399	1.4289
98.0000	0.6935	0.7414	0.0877	0.4883	0.8012	0.2294	0.0436	2.6655	0.3877	1.4806	0.9651	0.3013	0.1530	1.4149
99.0000	0.6935	0.7406	0.0862	0.4907	0.8006	0.2171	0.0404	2.6664	0.3823	1.4912	0.9654	0.3010	0.1455	1.4278
