current_epoch	train_loss	train_acc	train_f_score_hateful	train_f_score_abusive	train_f_score_normal	train_f_score_spam	train_acc_class_hateful	train_loss_class_hateful	train_acc_class_abusive	train_loss_class_abusive	train_acc_class_normal	train_loss_class_normal	train_acc_class_spam	train_loss_class_spam
81.0000	0.5341	0.7925	0.1670	0.7213	0.8304	0.3273	0.0904	2.2232	0.6526	0.8642	0.9780	0.2473	0.2249	1.1834
81.0000	0.5343	0.7925	0.1544	0.7163	0.8425	0.3240	0.0884	2.2237	0.6506	0.8675	0.9784	0.2472	0.2256	1.1828
81.0000	0.5342	0.7924	0.1665	0.7144	0.8357	0.3235	0.0858	2.2251	0.6469	0.8728	0.9783	0.2464	0.2270	1.1824
82.0000	0.5340	0.7928	0.1656	0.7160	0.8411	0.3232	0.0957	2.2107	0.6525	0.8622	0.9785	0.2471	0.2253	1.1833
82.0000	0.5342	0.7926	0.1637	0.7185	0.8340	0.3313	0.0935	2.2289	0.6479	0.8689	0.9783	0.2468	0.2297	1.1811
82.0000	0.5342	0.7927	0.1643	0.7171	0.8385	0.3250	0.0964	2.2147	0.6498	0.8670	0.9786	0.2472	0.2249	1.1843
83.0000	0.5342	0.7925	0.1616	0.7224	0.8348	0.3270	0.0906	2.2300	0.6555	0.8585	0.9785	0.2467	0.2247	1.1857
83.0000	0.5341	0.7927	0.1562	0.7178	0.8325	0.3315	0.0837	2.2217	0.6507	0.8669	0.9782	0.2475	0.2276	1.1882
83.0000	0.5340	0.7925	0.1634	0.7166	0.8401	0.3284	0.0940	2.2072	0.6522	0.8602	0.9787	0.2465	0.2264	1.1837
84.0000	0.5340	0.7926	0.1558	0.7136	0.8400	0.3263	0.0847	2.2097	0.6503	0.8760	0.9783	0.2473	0.2243	1.1851
84.0000	0.5341	0.7927	0.1716	0.7245	0.8287	0.3303	0.0886	2.2225	0.6570	0.8593	0.9784	0.2472	0.2293	1.1786
84.0000	0.5339	0.7927	0.1636	0.7202	0.8388	0.3251	0.0926	2.2108	0.6493	0.8680	0.9783	0.2474	0.2259	1.1790
85.0000	0.5340	0.7925	0.1636	0.7204	0.8327	0.3251	0.0872	2.2232	0.6555	0.8583	0.9783	0.2471	0.2237	1.1845
85.0000	0.5340	0.7928	0.1670	0.7151	0.8375	0.6490	0.8723	0.9788	0.2466	0.2221	1.1864	0.3242	0.0984	2.2221
85.0000	0.5340	0.7928	0.1569	0.7159	0.8368	0.3260	0.0861	2.2438	0.6538	0.8632	0.9786	0.2471	0.2242	1.1825
86.0000	0.5339	0.7927	0.1678	0.7219	0.8337	0.3256	0.0940	2.2255	0.6518	0.8710	0.9787	0.2462	0.2247	1.1844
86.0000	0.5342	0.7926	0.1705	0.7221	0.8360	0.3246	0.0966	2.2086	0.6609	0.8553	0.9785	0.2472	0.2267	1.1782
86.0000	0.5339	0.7926	0.1686	0.7188	0.8360	0.3276	0.0955	2.1801	0.6549	0.8618	0.9785	0.2467	0.2243	1.1837
87.0000	0.5339	0.7926	0.1587	0.7204	0.8394	0.3283	0.0901	2.2247	0.6522	0.8655	0.9786	0.2471	0.2252	1.1796
87.0000	0.5338	0.7927	0.1542	0.7208	0.8335	0.3282	0.0840	2.2204	0.6533	0.8643	0.9786	0.2469	0.2246	1.1809
87.0000	0.5341	0.7925	0.1673	0.7246	0.8239	0.3311	0.0865	2.2215	0.6565	0.8597	0.9784	0.2471	0.2249	1.1817
88.0000	0.5338	0.7927	0.1679	0.7189	0.8297	0.3280	0.0834	2.2304	0.6505	0.8683	0.9783	0.2470	0.2260	1.1872
88.0000	0.5339	0.7926	0.1558	0.7165	0.8385	0.3241	0.0850	2.2238	0.6523	0.8619	0.9783	0.2471	0.2264	1.1809
88.0000	0.5340	0.7925	0.1531	0.7175	0.8388	0.3297	0.0881	2.2206	0.6504	0.8742	0.9786	0.2466	0.2252	1.1821
89.0000	0.5338	0.7926	0.1784	0.7257	0.8258	0.3266	0.0894	2.2311	0.6559	0.8541	0.9787	0.2469	0.2243	1.1812
89.0000	0.5339	0.7927	0.1711	0.7177	0.8355	0.3297	0.0984	2.1989	0.6559	0.8639	0.9784	0.2469	0.2273	1.1823
89.0000	0.5338	0.7927	0.1690	0.7235	0.8306	0.3281	0.0949	2.2218	0.6553	0.8661	0.9785	0.2467	0.2268	1.1795
90.0000	0.5338	0.7927	0.1594	0.7234	0.8373	0.3281	0.0905	2.2202	0.6585	0.8591	0.9784	0.2473	0.2233	1.1820
90.0000	0.5337	0.7929	0.1722	0.7186	0.8283	0.3269	0.0888	2.2238	0.6501	0.8672	0.9785	0.2471	0.2247	1.1813
90.0000	0.5337	0.7928	0.1604	0.7184	0.8329	0.3302	0.0886	2.2318	0.6515	0.8654	0.9788	0.2469	0.2258	1.1790
91.0000	0.5338	0.7927	0.1550	0.7215	0.8430	0.3240	0.0914	2.2308	0.6488	0.8716	0.9787	0.2470	0.2261	1.1804
91.0000	0.5339	0.7927	0.1733	0.7183	0.8276	0.6512	0.8694	0.9783	0.2471	0.2251	1.1824	0.3257	0.0878	2.2383
91.0000	0.5338	0.7927	0.1727	0.7133	0.8315	0.6470	0.8712	0.9786	0.2470	0.2259	1.1849	0.3277	0.0961	2.2003
92.0000	0.5337	0.7929	0.1557	0.7146	0.8441	0.3326	0.0918	2.2112	0.6537	0.8639	0.9783	0.2473	0.2295	1.1771
92.0000	0.5337	0.7928	0.1547	0.7172	0.8415	0.3274	0.0947	2.2208	0.6510	0.8710	0.9788	0.2467	0.2226	1.1857
92.0000	0.5339	0.7926	0.1551	0.7199	0.8410	0.3243	0.0908	2.2345	0.6547	0.8584	0.9788	0.2466	0.2239	1.1852
93.0000	0.5338	0.7927	0.1715	0.7136	0.8318	0.3340	0.0975	2.1962	0.6466	0.8694	0.9783	0.2475	0.2288	1.1798
93.0000	0.5338	0.7927	0.1579	0.7225	0.8357	0.3337	0.0858	2.2331	0.6553	0.8653	0.9787	0.2469	0.2285	1.1767
93.0000	0.5339	0.7927	0.1552	0.7153	0.8443	0.3300	0.0880	2.2242	0.6526	0.8631	0.9783	0.2476	0.2290	1.1785
94.0000	0.5337	0.7927	0.1570	0.7173	0.8383	0.3300	0.0918	2.2348	0.6539	0.8635	0.9784	0.2469	0.2260	1.1840
94.0000	0.5337	0.7928	0.1638	0.7138	0.8361	0.3325	0.0923	2.2266	0.6455	0.8787	0.9784	0.2471	0.2271	1.1805
94.0000	0.5337	0.7927	0.1605	0.7201	0.8329	0.3263	0.0850	2.2197	0.6552	0.8619	0.9786	0.2466	0.2255	1.1846
95.0000	0.5337	0.7929	0.1724	0.7163	0.8319	0.3276	0.0921	2.2157	0.6524	0.8672	0.9784	0.2473	0.2266	1.1775
95.0000	0.5339	0.7925	0.1506	0.7219	0.8394	0.3303	0.0840	2.2343	0.6559	0.8630	0.9784	0.2470	0.2285	1.1794
95.0000	0.5337	0.7929	0.1620	0.7161	0.8395	0.3311	0.0921	2.2082	0.6512	0.8608	0.9785	0.2469	0.2284	1.1785
96.0000	0.5337	0.7927	0.1738	0.7158	0.8315	0.3264	0.0957	2.2061	0.6518	0.8640	0.9787	0.2460	0.2243	1.1828
96.0000	0.5336	0.7927	0.1667	0.7172	0.8341	0.3263	0.0907	2.2268	0.6518	0.8677	0.9787	0.2464	0.2244	1.1829
96.0000	0.5337	0.7928	0.1601	0.7110	0.8421	0.3227	0.0949	2.2268	0.6442	0.8734	0.9786	0.2468	0.2243	1.1823
97.0000	0.5337	0.7927	0.1652	0.7228	0.8379	0.3259	0.0953	2.2186	0.6508	0.8665	0.9785	0.2469	0.2267	1.1809
97.0000	0.5337	0.7927	0.1724	0.7154	0.8345	0.3228	0.0931	2.2093	0.6491	0.8693	0.9784	0.2466	0.2256	1.1831
97.0000	0.5336	0.7927	0.1680	0.7115	0.8371	0.3275	0.0964	2.2135	0.6494	0.8729	0.9784	0.2471	0.2245	1.1836
98.0000	0.5337	0.7929	0.1679	0.7173	0.8341	0.3278	0.0983	2.2118	0.6483	0.8677	0.9787	0.2466	0.2259	1.1810
98.0000	0.5335	0.7928	0.1707	0.7156	0.8336	0.3230	0.0900	2.2233	0.6528	0.8639	0.9787	0.2472	0.2245	1.1778
98.0000	0.5336	0.7928	0.1677	0.7172	0.8307	0.3337	0.0897	2.2160	0.6517	0.8666	0.9788	0.2467	0.2290	1.1809
99.0000	0.5337	0.7927	0.1679	0.7209	0.8275	0.3275	0.0859	2.2231	0.6469	0.8667	0.9785	0.2469	0.2261	1.1800
99.0000	0.5338	0.7927	0.1754	0.7188	0.8270	0.3244	0.0927	2.2259	0.6526	0.8605	0.9786	0.2468	0.2251	1.1859
99.0000	0.5336	0.7929	0.1661	0.7154	0.8407	0.3306	0.0955	2.2130	0.6516	0.8685	0.9787	0.2470	0.2288	1.1781
0.0000	1.5045	0.0010	0.9929	1.0750	0.0000	0.6983	1.5203	0.0057	1.4886	1.2024	0.0000	0.0000	0.7493	0.0707
1.0000	1.7575	0.0072	1.0000	0.6586	0.0000	0.7072	1.8038	0.0012	1.5809	0.9739	0.0379	0.0000	0.7582	0.1230
2.0000	1.9841	0.0182	0.9994	0.1842	0.0000	0.7216	2.0288	0.0000	0.4657	0.8691	1.4415	0.0000	0.7796	0.3062
3.0000	2.1155	0.0341	0.9988	0.3771	0.0000	0.7309	2.1601	0.0000	1.3413	0.8222	0.2827	0.0000	0.7696	0.4243
4.0000	2.1336	0.0351	0.9984	0.3340	0.0000	0.7383	2.2235	0.0009	1.2542	0.7937	0.3575	0.0000	0.7807	0.4942
5.0000	2.1210	0.0638	0.9978	0.3107	0.0000	0.7435	2.2490	0.0102	1.1797	0.7738	0.4118	0.0000	0.7673	0.5417
6.0000	2.1281	0.0676	0.9971	0.2980	0.0000	0.7482	2.2537	0.0151	1.1098	0.7586	0.4665	0.0000	0.7753	0.5952
7.0000	2.1044	0.0812	0.9968	0.2875	0.0000	0.7521	2.2551	0.0209	1.0731	0.7462	0.4957	0.0000	0.7763	0.6111
8.0000	2.0902	0.0800	0.9962	0.2816	0.0000	0.7547	2.2470	0.0253	1.0343	0.7364	0.5191	0.0000	0.7976	0.6153
9.0000	2.0826	0.0951	0.9957	0.2782	0.0000	0.7570	2.2372	0.0295	0.9898	0.7282	0.5556	0.0000	0.7826	0.6524
10.0000	2.0752	0.0903	0.9958	0.2725	0.0000	0.7587	2.2342	0.0359	0.9672	0.7216	0.5695	0.0000	0.7979	0.6609
11.0000	2.0599	0.1068	0.9956	0.2702	0.0000	0.7607	2.2281	0.0449	0.9545	0.7158	0.5793	0.0000	0.7892	0.6635
12.0000	2.0396	0.1230	0.9952	0.2688	0.0000	0.7618	2.2185	0.0476	0.9286	0.7108	0.5978	0.0000	0.7791	0.6806
13.0000	2.0426	0.1127	0.9951	0.2648	0.0000	0.7625	2.2193	0.0496	0.9190	0.7069	0.6057	0.0000	0.7953	0.6864
14.0000	2.0384	0.1145	0.9949	0.2646	0.0000	0.7638	2.2099	0.0472	0.9038	0.7031	0.6119	0.0000	0.7960	0.6887
15.0000	2.0369	0.1172	0.9949	0.2624	0.0000	0.7644	2.2097	0.0510	0.8848	0.7002	0.6237	0.0000	0.8008	0.6914
16.0000	2.0362	0.1209	0.9948	0.2605	0.0000	0.7651	2.2060	0.0568	0.8835	0.6978	0.6295	0.0000	0.7962	0.7046
17.0000	2.0058	0.1258	0.9947	0.2604	0.0000	0.7657	2.2031	0.0625	0.8745	0.6957	0.6296	0.0000	0.8031	0.6967
18.0000	2.0063	0.1378	0.9947	0.2594	0.0000	0.7664	2.1992	0.0648	0.8555	0.6934	0.6432	0.0000	0.7927	0.7068
19.0000	2.0123	0.1335	0.9946	0.2579	0.0000	0.7666	2.1974	0.0663	0.8585	0.6918	0.6442	0.0000	0.8020	0.7052
20.0000	2.0067	0.1390	0.9928	0.2693	0.0178	0.7681	2.0117	0.0733	0.8639	0.6712	0.6413	0.0315	0.8017	0.7089
21.0000	2.1467	0.1206	0.9869	0.2838	0.0970	0.7739	1.5031	0.0641	0.9294	0.6139	0.6165	0.1599	0.8191	0.6953
22.0000	2.2535	0.1292	0.9852	0.2732	0.1358	0.7772	1.3861	0.0605	0.9514	0.5939	0.6065	0.2117	0.8153	0.6892
23.0000	2.2896	0.1229	0.9836	0.2686	0.1622	0.7799	1.3231	0.0547	0.9617	0.5825	0.6018	0.2543	0.8197	0.6837
24.0000	2.2930	0.1330	0.9828	0.2617	0.1675	0.7811	1.3073	0.0628	0.9297	0.5747	0.6185	0.2538	0.8218	0.6992
25.0000	2.3274	0.1321	0.9821	0.2611	0.1850	0.7834	1.2757	0.0587	0.9290	0.5689	0.6144	0.2767	0.8203	0.6941
26.0000	2.3077	0.1178	0.9812	0.2587	0.1922	0.7842	1.2591	0.0564	0.9377	0.5644	0.6097	0.2907	0.8294	0.6885
27.0000	2.2920	0.1293	0.9812	0.2578	0.1961	0.7856	1.2519	0.0677	0.9212	0.5606	0.6208	0.2937	0.8270	0.6962
28.0000	2.2889	0.1271	0.9807	0.2552	0.1967	0.7857	1.2420	0.0625	0.9149	0.5579	0.6245	0.2916	0.8320	0.7034
29.0000	2.2896	0.1431	0.9802	0.2553	0.2056	0.7871	1.2351	0.0664	0.9023	0.5551	0.6333	0.3027	0.8230	0.7081
30.0000	2.2860	0.1260	0.9804	0.2526	0.1990	0.7869	1.2362	0.0642	0.8961	0.5531	0.6342	0.2978	0.8341	0.7051
31.0000	2.2563	0.1444	0.9798	0.2532	0.2059	0.7879	1.2258	0.0791	0.9112	0.5513	0.6270	0.3040	0.8307	0.7032
32.0000	2.2765	0.1484	0.9799	0.2526	0.2082	0.7886	1.2235	0.0772	0.8881	0.5497	0.6370	0.3095	0.8307	0.7080
33.0000	2.2714	0.1492	0.9794	0.2525	0.2119	0.7891	1.2179	0.0844	0.9034	0.5483	0.6315	0.3124	0.8329	0.7071
34.0000	2.2761	0.1490	0.9790	0.2525	0.2138	0.7892	1.2114	0.0761	0.8935	0.5472	0.6361	0.3152	0.8298	0.7131
35.0000	2.2565	0.1467	0.9795	0.2503	0.2124	0.7893	1.2142	0.0854	0.9029	0.5460	0.6334	0.3141	0.8362	0.7074
36.0000	2.2456	0.1519	0.9794	0.2513	0.2144	0.7898	1.2123	0.0914	0.8898	0.5452	0.6401	0.3156	0.8388	0.7078
37.0000	2.2653	0.1573	0.9787	0.2514	0.2124	0.7897	1.2059	0.0831	0.8887	0.5443	0.6413	0.3108	0.8311	0.7112
38.0000	2.2395	0.1485	0.9795	0.2484	0.2137	0.7895	1.2083	0.0843	0.8953	0.5438	0.6356	0.3115	0.8393	0.7066
39.0000	2.2656	0.1748	0.9788	0.2510	0.2190	0.7903	1.2022	0.0829	0.8804	0.5429	0.6419	0.3142	0.8202	0.7163
40.0000	2.2375	0.1643	0.9785	0.2497	0.2160	0.7900	1.2033	0.0959	0.8894	0.5423	0.6416	0.3173	0.8323	0.7122
41.0000	2.2586	0.1524	0.9788	0.2488	0.2160	0.7902	1.2038	0.0900	0.9007	0.5418	0.6349	0.3137	0.8396	0.7054
42.0000	2.2713	0.1566	0.9789	0.2487	0.2142	0.7902	1.2023	0.0824	0.8735	0.5414	0.6454	0.3171	0.8270	0.7167
43.0000	2.2293	0.1639	0.9782	0.2507	0.2190	0.7910	1.2010	0.0928	0.8733	0.5411	0.6460	0.3187	0.8352	0.7143
44.0000	2.2552	0.1558	0.9788	0.2476	0.2189	0.7904	1.2060	0.0857	0.8930	0.5407	0.6330	0.3232	0.8341	0.7047
45.0000	2.2583	0.1561	0.9784	0.2499	0.2207	0.7911	1.1942	0.0884	0.8843	0.5401	0.6432	0.3200	0.8381	0.7117
46.0000	2.2201	0.1704	0.9784	0.2493	0.2182	0.7908	1.1971	0.0990	0.8861	0.5399	0.6442	0.3213	0.8301	0.7101
47.0000	2.2451	0.1698	0.9785	0.2479	0.2193	0.7905	1.2002	0.0947	0.8759	0.5395	0.6464	0.3132	0.8351	0.7167
48.0000	2.2580	0.1588	0.9781	0.2498	0.2262	0.7918	1.1944	0.0822	0.8723	0.5391	0.6461	0.3315	0.8285	0.7181
49.0000	2.2329	0.1584	0.9785	0.2487	0.2224	0.7913	1.1943	0.0892	0.8736	0.5390	0.6449	0.3264	0.8348	0.7109
50.0000	2.2376	0.1603	0.9787	0.2469	0.2183	0.7908	1.2001	0.0934	0.8785	0.5387	0.6444	0.3176	0.8362	0.7179
51.0000	2.2431	0.1620	0.9785	0.2488	0.2248	0.7915	1.1898	0.0852	0.8888	0.5384	0.6404	0.3252	0.8332	0.7083
52.0000	2.2555	0.1606	0.9784	0.2482	0.2231	0.7916	1.1933	0.0858	0.8697	0.5383	0.6511	0.3249	0.8355	0.7173
53.0000	2.2481	0.1550	0.9784	0.2480	0.2214	0.7915	1.1944	0.0880	0.8792	0.5379	0.6451	0.3230	0.8382	0.7145
54.0000	2.2471	0.1666	0.9783	0.2486	0.2209	0.7917	1.1905	0.0937	0.8742	0.5377	0.6447	0.3244	0.8345	0.7104
55.0000	2.2537	0.1740	0.9784	0.2480	0.2235	0.7916	1.1918	0.0890	0.8680	0.5375	0.6493	0.3277	0.8212	0.7222
56.0000	2.2220	0.1628	0.9790	0.2475	0.2207	0.7917	1.1928	0.0893	0.8770	0.5375	0.6441	0.3198	0.8362	0.7107
57.0000	2.2417	0.1649	0.9782	0.2485	0.2265	0.7919	1.1871	0.0869	0.8634	0.5372	0.6546	0.3299	0.8289	0.7258
58.0000	2.2225	0.1647	0.9787	0.2469	0.2208	0.7915	1.1938	0.0899	0.8724	0.5372	0.6529	0.3211	0.8347	0.7176
59.0000	2.2343	0.1626	0.9781	0.2485	0.2268	0.7919	1.1889	0.0904	0.8717	0.5369	0.6473	0.3277	0.8315	0.7206
60.0000	2.2516	0.1517	0.9780	0.2490	0.2274	0.7922	1.1842	0.0800	0.8556	0.5367	0.6603	0.3292	0.8369	0.7264
61.0000	2.2094	0.1817	0.9787	0.2465	0.2232	0.7918	1.1935	0.1026	0.8845	0.5367	0.6428	0.3250	0.8234	0.7174
62.0000	2.2305	0.1742	0.9781	0.2481	0.2253	0.7921	1.1867	0.0915	0.8718	0.5365	0.6481	0.3265	0.8281	0.7160
63.0000	2.2243	0.1633	0.9784	0.2478	0.2223	0.7920	1.1893	0.0918	0.8614	0.5365	0.6509	0.3224	0.8351	0.7159
64.0000	2.2404	0.1670	0.9785	0.2464	0.2216	0.7916	1.1889	0.0899	0.8748	0.5363	0.6465	0.3214	0.8318	0.7134
65.0000	2.2415	0.1673	0.9781	0.2480	0.2243	0.7921	1.1895	0.0910	0.8708	0.5361	0.6539	0.3294	0.8290	0.7178
66.0000	2.2260	0.1673	0.9783	0.2476	0.2274	0.7922	1.1887	0.0968	0.8767	0.5359	0.6490	0.3337	0.8310	0.7157
67.0000	2.2095	0.1574	0.9783	0.2474	0.2210	0.7918	1.1901	0.0879	0.8736	0.5360	0.6411	0.3247	0.8355	0.7135
68.0000	2.2411	0.1620	0.9785	0.2475	0.2233	0.7921	1.1887	0.0870	0.8713	0.5358	0.6533	0.3257	0.8335	0.7208
69.0000	2.2487	0.1606	0.9785	0.2469	0.2226	0.7921	1.1914	0.0829	0.8598	0.5358	0.6522	0.3223	0.8318	0.7190
70.0000	2.2148	0.1694	0.9783	0.2481	0.2274	0.7925	1.1811	0.0928	0.8802	0.5357	0.6461	0.3324	0.8318	0.7149
71.0000	2.2519	0.1509	0.9785	0.2466	0.2232	0.7921	1.1910	0.0882	0.8741	0.5357	0.6484	0.3216	0.8483	0.7093
72.0000	2.2116	0.1842	0.9786	0.2477	0.2236	0.7923	1.1875	0.0918	0.8657	0.5355	0.6545	0.3314	0.8169	0.7218
73.0000	2.2119	0.1753	0.9788	0.2466	0.2235	0.7921	1.1884	0.1032	0.8676	0.5354	0.6518	0.3255	0.8356	0.7156
74.0000	2.2588	0.1627	0.9786	0.2469	0.2272	0.7922	1.1827	0.0842	0.8725	0.5355	0.6497	0.3298	0.8324	0.7155
75.0000	2.2352	0.1642	0.9785	0.6535	0.2272	0.7924	1.1875	0.0922	0.2475	0.5355	0.8621	0.3299	0.8338	0.7184
76.0000	2.2103	0.1593	0.9787	0.6497	0.2232	0.7924	1.1849	0.0854	0.2469	0.5352	0.8660	0.3240	0.8346	0.7160
77.0000	2.2265	0.1609	0.9785	0.2475	0.2239	0.7923	1.1846	0.0943	0.8655	0.5352	0.6499	0.3247	0.8416	0.7174
78.0000	2.2198	0.1679	0.9786	0.2474	0.2249	0.7925	1.1871	0.0925	0.8812	0.5350	0.6479	0.3255	0.8328	0.7183
79.0000	2.2128	0.1694	0.9787	0.2467	0.2238	0.7924	1.1926	0.0983	0.8590	0.5351	0.6577	0.3272	0.8319	0.7261
80.0000	2.2397	0.1551	0.9785	0.2474	0.2289	0.7926	1.1816	0.0863	0.8645	0.5349	0.6535	0.3305	0.8408	0.7189
81.0000	2.2131	0.1643	0.9782	0.2480	0.2281	0.7928	1.1824	0.0907	0.8598	0.5349	0.6571	0.3329	0.8351	0.7206
82.0000	2.2120	0.1545	0.9786	0.2462	0.2264	0.7923	1.1849	0.0883	0.8632	0.5348	0.6521	0.3293	0.8408	0.7150
83.0000	2.2433	0.1623	0.9782	0.6551	0.2472	0.2284	0.7923	1.1785	0.0868	0.8595	0.5349	0.3330	0.8325	0.7186
84.0000	2.2240	0.1624	0.9784	0.2464	0.2245	0.7923	1.1845	0.0905	0.8682	0.5347	0.6488	0.3280	0.8361	0.7165
85.0000	2.2284	0.1537	0.9785	0.2465	0.2245	0.7924	1.1848	0.0908	0.8735	0.5348	0.6477	0.3306	0.8428	0.7130
86.0000	2.2182	0.1697	0.9784	0.2476	0.2247	0.7926	1.1888	0.0929	0.8689	0.5347	0.6518	0.3242	0.8336	0.7183
87.0000	2.2266	0.1522	0.9788	0.2465	0.2236	0.7925	1.1876	0.0864	0.8715	0.5346	0.6541	0.3277	0.8386	0.7195
88.0000	2.2143	0.1595	0.9785	0.2468	0.2240	0.7923	1.1844	0.0950	0.8702	0.5347	0.6474	0.3291	0.8354	0.7130
89.0000	2.2390	0.1557	0.9787	0.2469	0.2249	0.7926	1.1860	0.0871	0.8680	0.5344	0.6504	0.3313	0.8360	0.7162
90.0000	2.2298	0.1647	0.9788	0.6494	0.2465	0.2266	0.7925	1.1826	0.0984	0.8713	0.5346	0.3306	0.8335	0.7179
91.0000	2.2414	0.1609	0.9785	0.2473	0.2255	0.7925	1.1826	0.0829	0.8613	0.5346	0.6540	0.3269	0.8296	0.7240
92.0000	2.2448	0.1557	0.9782	0.6526	0.2302	0.7925	1.1815	0.0897	0.2472	0.5346	0.8714	0.3320	0.8443	0.7205
93.0000	2.2424	0.1609	0.9785	0.2472	0.2256	0.7924	1.1841	0.0860	0.8617	0.5345	0.6519	0.3256	0.8339	0.7166
94.0000	2.2294	0.1625	0.9786	0.2470	0.2268	0.7926	1.1852	0.0898	0.8699	0.5344	0.6518	0.3273	0.8330	0.7245
95.0000	2.2153	0.1727	0.9787	0.2463	0.2226	0.7923	1.1862	0.0921	0.8701	0.5344	0.6499	0.3240	0.8264	0.7232
96.0000	2.2013	0.1587	0.9786	0.2471	0.2256	0.7924	1.1837	0.0926	0.8652	0.5345	0.6477	0.3287	0.8388	0.7146
97.0000	2.2466	0.1656	0.9785	0.2471	0.2275	0.7925	1.1816	0.0879	0.8620	0.5344	0.6528	0.3277	0.8306	0.7201
98.0000	2.2066	0.1636	0.9785	0.2468	0.2280	0.7924	1.1803	0.0913	0.8662	0.5343	0.6490	0.3284	0.8354	0.7174
99.0000	2.2126	0.1604	0.9788	0.2467	0.2267	0.7926	1.1825	0.0943	0.8783	0.5344	0.6508	0.3282	0.8392	0.7149
0.0000	1.4886	0.0000	1.5045	0.6983	0.7493	0.0010	1.0750	1.2024	0.0707	0.0000	0.0057	0.9929	1.5203	0.0000
1.0000	1.5809	0.0000	1.7575	0.7072	0.7582	0.0072	0.6586	0.9739	0.1230	0.0000	0.0012	1.0000	1.8038	0.0379
2.0000	1.4415	0.0000	1.9841	0.7216	0.7796	0.0182	0.4657	0.8691	0.3062	0.0000	0.0000	0.9994	2.0288	0.1842
3.0000	1.3413	0.0000	2.1155	0.7309	0.7696	0.0341	0.3771	0.8222	0.4243	0.0000	0.0000	0.9988	2.1601	0.2827
4.0000	1.2542	0.0000	2.1336	0.7383	0.7807	0.0351	0.3340	0.7937	0.4942	0.0000	0.0009	0.9984	2.2235	0.3575
5.0000	1.1797	0.0000	2.1210	0.7435	0.7673	0.0638	0.3107	0.7738	0.5417	0.0000	0.0102	0.9978	2.2490	0.4118
6.0000	1.1098	0.0000	2.1281	0.7482	0.7753	0.0676	0.2980	0.7586	0.5952	0.0000	0.0151	0.9971	2.2537	0.4665
7.0000	1.0731	0.0000	2.1044	0.7521	0.7763	0.0812	0.2875	0.7462	0.6111	0.0000	0.0209	0.9968	2.2551	0.4957
8.0000	1.0343	0.0000	2.0902	0.7547	0.7976	0.0800	0.2816	0.7364	0.6153	0.0000	0.0253	0.9962	2.2470	0.5191
9.0000	0.9898	0.0000	2.0826	0.7570	0.7826	0.0951	0.2782	0.7282	0.6524	0.0000	0.0295	0.9957	2.2372	0.5556
10.0000	0.9672	0.0000	2.0752	0.7587	0.7979	0.0903	0.2725	0.7216	0.6609	0.0000	0.0359	0.9958	2.2342	0.5695
11.0000	0.9545	0.0000	2.0599	0.7607	0.7892	0.1068	0.2702	0.7158	0.6635	0.0000	0.0449	0.9956	2.2281	0.5793
12.0000	0.9286	0.0000	2.0396	0.7618	0.7791	0.1230	0.2688	0.7108	0.6806	0.0000	0.0476	0.9952	2.2185	0.5978
13.0000	0.9190	0.0000	2.0426	0.7625	0.7953	0.1127	0.2648	0.7069	0.6864	0.0000	0.0496	0.9951	2.2193	0.6057
14.0000	0.9038	0.0000	2.0384	0.7638	0.7960	0.1145	0.2646	0.7031	0.6887	0.0000	0.0472	0.9949	2.2099	0.6119
15.0000	0.8848	0.0000	2.0369	0.7644	0.8008	0.1172	0.2624	0.7002	0.6914	0.0000	0.0510	0.9949	2.2097	0.6237
16.0000	0.8835	0.0000	2.0362	0.7651	0.7962	0.1209	0.2605	0.6978	0.7046	0.0000	0.0568	0.9948	2.2060	0.6295
17.0000	0.8745	0.0000	2.0058	0.7657	0.8031	0.1258	0.2604	0.6957	0.6967	0.0000	0.0625	0.9947	2.2031	0.6296
18.0000	0.8555	0.0000	2.0063	0.7664	0.7927	0.1378	0.2594	0.6934	0.7068	0.0000	0.0648	0.9947	2.1992	0.6432
19.0000	0.8585	0.0000	2.0123	0.7666	0.8020	0.1335	0.2579	0.6918	0.7052	0.0000	0.0663	0.9946	2.1974	0.6442
20.0000	0.8639	0.0178	2.0067	0.7681	0.8017	0.1390	0.2693	0.6712	0.7089	0.0315	0.0733	0.9928	2.0117	0.6413
21.0000	0.9294	0.0970	2.1467	0.7739	0.8191	0.1206	0.2838	0.6139	0.6953	0.1599	0.0641	0.9869	1.5031	0.6165
22.0000	0.9514	0.1358	2.2535	0.7772	0.8153	0.1292	0.2732	0.5939	0.6892	0.2117	0.0605	0.9852	1.3861	0.6065
23.0000	0.9617	0.1622	2.2896	0.7799	0.8197	0.1229	0.2686	0.5825	0.6837	0.2543	0.0547	0.9836	1.3231	0.6018
24.0000	0.9297	0.1675	2.2930	0.7811	0.8218	0.1330	0.2617	0.5747	0.6992	0.2538	0.0628	0.9828	1.3073	0.6185
25.0000	0.9290	0.1850	2.3274	0.7834	0.8203	0.1321	0.2611	0.5689	0.6941	0.2767	0.0587	0.9821	1.2757	0.6144
26.0000	0.9377	0.1922	2.3077	0.7842	0.8294	0.1178	0.2587	0.5644	0.6885	0.2907	0.0564	0.9812	1.2591	0.6097
